Modulus' variation 	        Angle (rad)

6.04341e-13	 	 	2.15513
6.12947e-13	 	 	2.16142
6.23117e-13	 	 	2.1677
6.32896e-13	 	 	2.17398
6.42284e-13	 	 	2.18027
6.54214e-13	 	 	2.18655
6.64384e-13	 	 	2.19283
6.7475e-13	 	 	2.19911
6.86094e-13	 	 	2.2054
6.98024e-13	 	 	2.21168
7.08977e-13	 	 	2.21796
7.2208e-13	 	 	2.22425
7.3362e-13	 	 	2.23053
7.46332e-13	 	 	2.23681
7.58849e-13	 	 	2.2431
7.7254e-13	 	 	2.24938
7.86622e-13	 	 	2.25566
7.99334e-13	 	 	2.26195
8.15176e-13	 	 	2.26823
8.29062e-13	 	 	2.27451
8.44904e-13	 	 	2.2808
8.59768e-13	 	 	2.28708
8.76197e-13	 	 	2.29336
8.91844e-13	 	 	2.29965
9.10032e-13	 	 	2.30593
9.25874e-13	 	 	2.31221
9.44259e-13	 	 	2.3185
9.63621e-13	 	 	2.32478
9.82006e-13	 	 	2.33106
1.00117e-12	 	 	2.33734
1.02112e-12	 	 	2.34363
1.04205e-12	 	 	2.34991
1.06239e-12	 	 	2.35619
1.08586e-12	 	 	2.36248
1.10718e-12	 	 	2.36876
1.13143e-12	 	 	2.37504
1.15431e-12	 	 	2.38133
1.18013e-12	 	 	2.38761
1.20536e-12	 	 	2.39389
1.23215e-12	 	 	2.40018
1.25895e-12	 	 	2.40646
1.28652e-12	 	 	2.41274
1.31703e-12	 	 	2.41903
1.34676e-12	 	 	2.42531
1.37727e-12	 	 	2.43159
1.40993e-12	 	 	2.43788
1.44338e-12	 	 	2.44416
1.4776e-12	 	 	2.45044
1.5132e-12	 	 	2.45673
1.55075e-12	 	 	2.46301
1.58928e-12	 	 	2.46929
1.6284e-12	 	 	2.47558
1.67045e-12	 	 	2.48186
1.71367e-12	 	 	2.48814
1.75709e-12	 	 	2.49442
1.80422e-12	 	 	2.50071
1.85234e-12	 	 	2.50699
1.90162e-12	 	 	2.51327
1.95462e-12	 	 	2.51956
2.0086e-12	 	 	2.52584
2.06434e-12	 	 	2.53212
2.1238e-12	 	 	2.53841
2.18541e-12	 	 	2.54469
2.24897e-12	 	 	2.55097
2.31488e-12	 	 	2.55726
2.38568e-12	 	 	2.56354
2.45746e-12	 	 	2.56982
2.53432e-12	 	 	2.57611
2.61373e-12	 	 	2.58239
2.69704e-12	 	 	2.58867
2.78369e-12	 	 	2.59496
2.87561e-12	 	 	2.60124
2.97105e-12	 	 	2.60752
3.07178e-12	 	 	2.61381
3.177e-12	 	 	2.62009
3.28789e-12	 	 	2.62637
3.40465e-12	 	 	2.63265
3.52728e-12	 	 	2.63894
3.65656e-12	 	 	2.64522
3.79151e-12	 	 	2.6515
3.93741e-12	 	 	2.65779
4.08546e-12	 	 	2.66407
4.24936e-12	 	 	2.67035
4.41697e-12	 	 	2.67664
4.59593e-12	 	 	2.68292
4.78701e-12	 	 	2.6892
4.98572e-12	 	 	2.69549
5.20066e-12	 	 	2.70177
5.42636e-12	 	 	2.70805
5.66907e-12	 	 	2.71434
5.92235e-12	 	 	2.72062
6.1991e-12	 	 	2.7269
6.48934e-12	 	 	2.73319
6.79992e-12	 	 	2.73947
7.13338e-12	 	 	2.74575
7.48738e-12	 	 	2.75204
7.87111e-12	 	 	2.75832
8.28124e-12	 	 	2.7646
8.71992e-12	 	 	2.77088
9.19342e-12	 	 	2.77717
9.70408e-12	 	 	2.78345
1.02533e-11	 	 	2.78973
1.08482e-11	 	 	2.79602
1.14901e-11	 	 	2.8023
1.21879e-11	 	 	2.80858
1.29444e-11	 	 	2.81487
1.37684e-11	 	 	2.82115
1.46632e-11	 	 	2.82743
1.56436e-11	 	 	2.83372
1.67127e-11	 	 	2.84
1.78836e-11	 	 	2.84628
1.91705e-11	 	 	2.85257
2.0585e-11	 	 	2.85885
2.21469e-11	 	 	2.86513
2.38685e-11	 	 	2.87142
2.5779e-11	 	 	2.8777
2.78998e-11	 	 	2.88398
3.02585e-11	 	 	2.89027
3.28949e-11	 	 	2.89655
3.58402e-11	 	 	2.90283
3.91525e-11	 	 	2.90911
4.28775e-11	 	 	2.9154
4.70884e-11	 	 	2.92168
5.18611e-11	 	 	2.92796
5.72882e-11	 	 	2.93425
6.34834e-11	 	 	2.94053
7.05826e-11	 	 	2.94681
7.87543e-11	 	 	2.9531
8.81955e-11	 	 	2.95938
9.9154e-11	 	 	2.96566
1.11937e-10	 	 	2.97195
1.26921e-10	 	 	2.97823
1.44578e-10	 	 	2.98451
1.65501e-10	 	 	2.9908
1.90443e-10	 	 	2.99708
2.2036e-10	 	 	3.00336
2.56482e-10	 	 	3.00965
3.00404e-10	 	 	3.01593
3.54203e-10	 	 	3.02221
4.20617e-10	 	 	3.0285
5.03272e-10	 	 	3.03478
6.07027e-10	 	 	3.04106
7.38417e-10	 	 	3.04734
9.06329e-10	 	 	3.05363
1.12287e-09	 	 	3.05991
1.40462e-09	 	 	3.06619
1.77421e-09	 	 	3.07248
2.26221e-09	 	 	3.07876
2.90902e-09	 	 	3.08504
3.76539e-09	 	 	3.09133
4.8886e-09	 	 	3.09761
6.32768e-09	 	 	3.10389
8.08617e-09	 	 	3.11018
1.00496e-08	 	 	3.11646
1.18844e-08	 	 	3.12274
1.29756e-08	 	 	3.12903
1.25475e-08	 	 	3.13531
1.00425e-08	 	 	3.14159
5.5384e-09	 	 	3.14788
-1.6271e-10	 	 	3.15416
-5.8279e-09	 	 	3.16044
-1.02369e-08	 	 	3.16673
-1.26224e-08	 	 	3.17301
-1.2948e-08	 	 	3.17929
-1.17958e-08	 	 	3.18557
-9.94046e-09	 	 	3.19186
-7.98206e-09	 	 	3.19814
-6.2397e-09	 	 	3.20442
-4.81879e-09	 	 	3.21071
-3.71176e-09	 	 	3.21699
-2.86841e-09	 	 	3.22327
-2.23159e-09	 	 	3.22956
-1.75107e-09	 	 	3.23584
-1.38704e-09	 	 	3.24212
-1.10941e-09	 	 	3.24841
-8.95934e-10	 	 	3.25469
-7.30318e-10	 	 	3.26097
-6.00655e-10	 	 	3.26726
-4.98218e-10	 	 	3.27354
-4.16571e-10	 	 	3.27982
-3.50938e-10	 	 	3.28611
-2.97747e-10	 	 	3.29239
-2.54304e-10	 	 	3.29867
-2.18563e-10	 	 	3.30496
-1.88946e-10	 	 	3.31124
-1.64251e-10	 	 	3.31752
-1.43526e-10	 	 	3.32381
-1.2603e-10	 	 	3.33009
-1.11178e-10	 	 	3.33637
-9.85065e-11	 	 	3.34265
-8.76373e-11	 	 	3.34894
-7.82741e-11	 	 	3.35522
-7.01642e-11	 	 	3.3615
-6.31192e-11	 	 	3.36779
-5.69692e-11	 	 	3.37407
-5.15816e-11	 	 	3.38035
-4.68443e-11	 	 	3.38664
-4.26602e-11	 	 	3.39292
-3.89585e-11	 	 	3.3992
-3.56706e-11	 	 	3.40549
-3.2741e-11	 	 	3.41177
-3.01234e-11	 	 	3.41805
-2.77751e-11	 	 	3.42434
-2.56681e-11	 	 	3.43062
-2.37706e-11	 	 	3.4369
-2.20553e-11	 	 	3.44319
-2.05036e-11	 	 	3.44947
-1.90972e-11	 	 	3.45575
-1.78161e-11	 	 	3.46204
-1.66497e-11	 	 	3.46832
-1.55856e-11	 	 	3.4746
-1.46147e-11	 	 	3.48088
-1.37193e-11	 	 	3.48717
-1.29026e-11	 	 	3.49345
-1.21478e-11	 	 	3.49973
-1.14539e-11	 	 	3.50602
-1.08154e-11	 	 	3.5123
-1.02204e-11	 	 	3.51858
